问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,352,20,T:System.Windows.Point,,,,,"if (outer.Rect.Contains(inner.Rect) ||                         (outer.Rect.Contains(new System.Windows.Point(inner.Rect.X + 2, inner.Rect.Y + 2)) &&                          outer.Rect.Contains(new System.Windows.Point(inner.Rect.Right - 2, inner.Rect.Bottom - 2))))                      {                          // A: 大小几乎一样 (重叠) -> 保留更像控件的那个                          if (Math.Abs(outer.Area - inner.Area) < 100)                          {                              if (IsBetterControl(outer.Type, inner.Type))                                  inner.ShouldDraw = false;                              else                                  outer.ShouldDraw = false;                          }                          // B: 明显嵌套                          else                          {                              // 1. 外层是容器 -> 隐藏外层 (保留具体的内层)                              if (outer.IsContainer)                              {                                  outer.ShouldDraw = false;                              }                              // 2. 外层是按钮，内层是文字/图片 -> 隐藏内层 (按钮是一个整体)                              else if (outer.Type == ControlType.Button || outer.Type == ControlType.MenuItem || outer.Type == ControlType.ListItem)                              {                                  inner.ShouldDraw = false;                              }                          }                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,352,20,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"if (outer.Rect.Contains(inner.Rect) ||                         (outer.Rect.Contains(new System.Windows.Point(inner.Rect.X + 2, inner.Rect.Y + 2)) &&                          outer.Rect.Contains(new System.Windows.Point(inner.Rect.Right - 2, inner.Rect.Bottom - 2))))                      {                          // A: 大小几乎一样 (重叠) -> 保留更像控件的那个                          if (Math.Abs(outer.Area - inner.Area) < 100)                          {                              if (IsBetterControl(outer.Type, inner.Type))                                  inner.ShouldDraw = false;                              else                                  outer.ShouldDraw = false;                          }                          // B: 明显嵌套                          else                          {                              // 1. 外层是容器 -> 隐藏外层 (保留具体的内层)                              if (outer.IsContainer)                              {                                  outer.ShouldDraw = false;                              }                              // 2. 外层是按钮，内层是文字/图片 -> 隐藏内层 (按钮是一个整体)                              else if (outer.Type == ControlType.Button || outer.Type == ControlType.MenuItem || outer.Type == ControlType.ListItem)                              {                                  inner.ShouldDraw = false;                              }                          }                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,352,20,T:System.Windows.Rect,,,,,"if (outer.Rect.Contains(inner.Rect) ||                         (outer.Rect.Contains(new System.Windows.Point(inner.Rect.X + 2, inner.Rect.Y + 2)) &&                          outer.Rect.Contains(new System.Windows.Point(inner.Rect.Right - 2, inner.Rect.Bottom - 2))))                      {                          // A: 大小几乎一样 (重叠) -> 保留更像控件的那个                          if (Math.Abs(outer.Area - inner.Area) < 100)                          {                              if (IsBetterControl(outer.Type, inner.Type))                                  inner.ShouldDraw = false;                              else                                  outer.ShouldDraw = false;                          }                          // B: 明显嵌套                          else                          {                              // 1. 外层是容器 -> 隐藏外层 (保留具体的内层)                              if (outer.IsContainer)                              {                                  outer.ShouldDraw = false;                              }                              // 2. 外层是按钮，内层是文字/图片 -> 隐藏内层 (按钮是一个整体)                              else if (outer.Type == ControlType.Button || outer.Type == ControlType.MenuItem || outer.Type == ControlType.ListItem)                              {                                  inner.ShouldDraw = false;                              }                          }                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,352,20,M:System.Windows.Rect.Contains(System.Windows.Point),,,,,"if (outer.Rect.Contains(inner.Rect) ||                         (outer.Rect.Contains(new System.Windows.Point(inner.Rect.X + 2, inner.Rect.Y + 2)) &&                          outer.Rect.Contains(new System.Windows.Point(inner.Rect.Right - 2, inner.Rect.Bottom - 2))))                      {                          // A: 大小几乎一样 (重叠) -> 保留更像控件的那个                          if (Math.Abs(outer.Area - inner.Area) < 100)                          {                              if (IsBetterControl(outer.Type, inner.Type))                                  inner.ShouldDraw = false;                              else                                  outer.ShouldDraw = false;                          }                          // B: 明显嵌套                          else                          {                              // 1. 外层是容器 -> 隐藏外层 (保留具体的内层)                              if (outer.IsContainer)                              {                                  outer.ShouldDraw = false;                              }                              // 2. 外层是按钮，内层是文字/图片 -> 隐藏内层 (按钮是一个整体)                              else if (outer.Type == ControlType.Button || outer.Type == ControlType.MenuItem || outer.Type == ControlType.ListItem)                              {                                  inner.ShouldDraw = false;                              }                          }                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,352,20,T:System.Windows.Rect,,,,,"if (outer.Rect.Contains(inner.Rect) ||                         (outer.Rect.Contains(new System.Windows.Point(inner.Rect.X + 2, inner.Rect.Y + 2)) &&                          outer.Rect.Contains(new System.Windows.Point(inner.Rect.Right - 2, inner.Rect.Bottom - 2))))                      {                          // A: 大小几乎一样 (重叠) -> 保留更像控件的那个                          if (Math.Abs(outer.Area - inner.Area) < 100)                          {                              if (IsBetterControl(outer.Type, inner.Type))                                  inner.ShouldDraw = false;                              else                                  outer.ShouldDraw = false;                          }                          // B: 明显嵌套                          else                          {                              // 1. 外层是容器 -> 隐藏外层 (保留具体的内层)                              if (outer.IsContainer)                              {                                  outer.ShouldDraw = false;                              }                              // 2. 外层是按钮，内层是文字/图片 -> 隐藏内层 (按钮是一个整体)                              else if (outer.Type == ControlType.Button || outer.Type == ControlType.MenuItem || outer.Type == ControlType.ListItem)                              {                                  inner.ShouldDraw = false;                              }                          }                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,352,20,T:System.Windows.Rect,,,,,"if (outer.Rect.Contains(inner.Rect) ||                         (outer.Rect.Contains(new System.Windows.Point(inner.Rect.X + 2, inner.Rect.Y + 2)) &&                          outer.Rect.Contains(new System.Windows.Point(inner.Rect.Right - 2, inner.Rect.Bottom - 2))))                      {                          // A: 大小几乎一样 (重叠) -> 保留更像控件的那个                          if (Math.Abs(outer.Area - inner.Area) < 100)                          {                              if (IsBetterControl(outer.Type, inner.Type))                                  inner.ShouldDraw = false;                              else                                  outer.ShouldDraw = false;                          }                          // B: 明显嵌套                          else                          {                              // 1. 外层是容器 -> 隐藏外层 (保留具体的内层)                              if (outer.IsContainer)                              {                                  outer.ShouldDraw = false;                              }                              // 2. 外层是按钮，内层是文字/图片 -> 隐藏内层 (按钮是一个整体)                              else if (outer.Type == ControlType.Button || outer.Type == ControlType.MenuItem || outer.Type == ControlType.ListItem)                              {                                  inner.ShouldDraw = false;                              }                          }                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,352,20,M:System.Windows.Rect.Contains(System.Windows.Rect),,,,,"if (outer.Rect.Contains(inner.Rect) ||                         (outer.Rect.Contains(new System.Windows.Point(inner.Rect.X + 2, inner.Rect.Y + 2)) &&                          outer.Rect.Contains(new System.Windows.Point(inner.Rect.Right - 2, inner.Rect.Bottom - 2))))                      {                          // A: 大小几乎一样 (重叠) -> 保留更像控件的那个                          if (Math.Abs(outer.Area - inner.Area) < 100)                          {                              if (IsBetterControl(outer.Type, inner.Type))                                  inner.ShouldDraw = false;                              else                                  outer.ShouldDraw = false;                          }                          // B: 明显嵌套                          else                          {                              // 1. 外层是容器 -> 隐藏外层 (保留具体的内层)                              if (outer.IsContainer)                              {                                  outer.ShouldDraw = false;                              }                              // 2. 外层是按钮，内层是文字/图片 -> 隐藏内层 (按钮是一个整体)                              else if (outer.Type == ControlType.Button || outer.Type == ControlType.MenuItem || outer.Type == ControlType.ListItem)                              {                                  inner.ShouldDraw = false;                              }                          }                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,323,20,T:System.Windows.Rect,,,,,"list.Add(new ElementData                      {                          Element = el,                          Rect = new System.Windows.Rect(rect.X, rect.Y, rect.Width, rect.Height),                          Area = rect.Width * rect.Height,                          Type = type,                          IsClickable = isClickable,                          IsContainer = isContainer                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,323,20,"M:System.Windows.Rect.#ctor(System.Double,System.Double,System.Double,System.Double)",,,,,"list.Add(new ElementData                      {                          Element = el,                          Rect = new System.Windows.Rect(rect.X, rect.Y, rect.Width, rect.Height),                          Area = rect.Width * rect.Height,                          Type = type,                          IsClickable = isClickable,                          IsContainer = isContainer                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,323,20,T:System.Windows.Rect,,,,,"list.Add(new ElementData                      {                          Element = el,                          Rect = new System.Windows.Rect(rect.X, rect.Y, rect.Width, rect.Height),                          Area = rect.Width * rect.Height,                          Type = type,                          IsClickable = isClickable,                          IsContainer = isContainer                      });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,230,8,T:System.Drawing.Bitmap,,,,,private Bitmap CaptureWindowByHandle(IntPtr handle)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,261,24,M:System.Drawing.Graphics.ReleaseHdc(System.IntPtr),,,,,g.ReleaseHdc(hdc);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,255,28,M:System.Drawing.Graphics.ReleaseHdc(System.IntPtr),,,,,g.ReleaseHdc(hdc);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,244,20,M:System.Drawing.Graphics.GetHdc,,,,,IntPtr hdc = g.GetHdc();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,242,16,T:System.Drawing.Graphics,,,,,"using (Graphics g = Graphics.FromImage(bmp))                  {                      IntPtr hdc = g.GetHdc();                      try                      {                          // PrintWindow 标志位: 2 (PW_CLIENTONLY | PW_RENDERFULLCONTENT)                           // 能更好支持某些应用，但只支持 Win8.1+                          // 如果失败，尝试 0                          bool success = PrintWindow(handle, hdc, 2);                          if (!success) success = PrintWindow(handle, hdc, 0);                            if (!success)                          {                              g.ReleaseHdc(hdc);                              return null; // 失败，回退                          }                      }                      finally                      {                          g.ReleaseHdc(hdc);                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,242,16,T:System.Drawing.Graphics,,,,,"using (Graphics g = Graphics.FromImage(bmp))                  {                      IntPtr hdc = g.GetHdc();                      try                      {                          // PrintWindow 标志位: 2 (PW_CLIENTONLY | PW_RENDERFULLCONTENT)                           // 能更好支持某些应用，但只支持 Win8.1+                          // 如果失败，尝试 0                          bool success = PrintWindow(handle, hdc, 2);                          if (!success) success = PrintWindow(handle, hdc, 0);                            if (!success)                          {                              g.ReleaseHdc(hdc);                              return null; // 失败，回退                          }                      }                      finally                      {                          g.ReleaseHdc(hdc);                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,242,16,M:System.Drawing.Graphics.FromImage(System.Drawing.Image),,,,,"using (Graphics g = Graphics.FromImage(bmp))                  {                      IntPtr hdc = g.GetHdc();                      try                      {                          // PrintWindow 标志位: 2 (PW_CLIENTONLY | PW_RENDERFULLCONTENT)                           // 能更好支持某些应用，但只支持 Win8.1+                          // 如果失败，尝试 0                          bool success = PrintWindow(handle, hdc, 2);                          if (!success) success = PrintWindow(handle, hdc, 0);                            if (!success)                          {                              g.ReleaseHdc(hdc);                              return null; // 失败，回退                          }                      }                      finally                      {                          g.ReleaseHdc(hdc);                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,241,16,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap bmp = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,241,16,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap bmp = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,241,16,F:System.Drawing.Imaging.PixelFormat.Format32bppArgb,,,,,"Bitmap bmp = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,241,16,T:System.Drawing.Bitmap,,,,,"Bitmap bmp = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,241,16,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32,System.Drawing.Imaging.PixelFormat)",,,,,"Bitmap bmp = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,223,20,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"toolStripStatusLabel1.Text = (""扫描错误: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,223,20,P:System.Windows.Forms.ToolStripItem.Text,,,,,"toolStripStatusLabel1.Text = (""扫描错误: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,222,16,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"if (toolStripStatusLabel1 != null)                      toolStripStatusLabel1.Text = (""扫描错误: "" + ex.Message);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,220,42,M:System.Drawing.Image.Dispose,,,,,bitmapToDraw.Dispose();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,215,16,T:System.Windows.Forms.PictureBox,,,,,pictureBox1.Image = bitmapToDraw;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,215,16,T:System.Drawing.Image,,,,,pictureBox1.Image = bitmapToDraw;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,215,16,P:System.Windows.Forms.PictureBox.Image,,,,,pictureBox1.Image = bitmapToDraw;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,214,47,T:System.Windows.Forms.PictureBox,,,,,pictureBox1.Image.Dispose();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,214,47,T:System.Drawing.Image,,,,,pictureBox1.Image.Dispose();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,214,47,P:System.Windows.Forms.PictureBox.Image,,,,,pictureBox1.Image.Dispose();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,214,47,M:System.Drawing.Image.Dispose,,,,,pictureBox1.Image.Dispose();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,214,16,T:System.Windows.Forms.PictureBox,,,,,if (pictureBox1.Image != null) pictureBox1.Image.Dispose();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,214,16,T:System.Drawing.Image,,,,,if (pictureBox1.Image != null) pictureBox1.Image.Dispose();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,214,16,P:System.Windows.Forms.PictureBox.Image,,,,,if (pictureBox1.Image != null) pictureBox1.Image.Dispose();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,211,72,T:System.Windows.Forms.ComboBox,,,,,comboBox2.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,211,72,P:System.Windows.Forms.ComboBox.SelectedIndex,,,,,comboBox2.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,211,20,T:System.Windows.Forms.ComboBox,,,,,if (comboBox2 != null && comboBox2.Items.Count > 0) comboBox2.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,211,20,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,if (comboBox2 != null && comboBox2.Items.Count > 0) comboBox2.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,211,20,P:System.Windows.Forms.ComboBox.Items,,,,,if (comboBox2 != null && comboBox2.Items.Count > 0) comboBox2.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,211,20,P:System.Windows.Forms.ComboBox.ObjectCollection.Count,,,,,if (comboBox2 != null && comboBox2.Items.Count > 0) comboBox2.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,211,20,T:System.Windows.Forms.ComboBox,,,,,if (comboBox2 != null && comboBox2.Items.Count > 0) comboBox2.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,204,28,T:System.Windows.Forms.ComboBox,,,,,"comboBox2.Items.Add($""{index}: {elData.Type} - {controlName}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,204,28,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,"comboBox2.Items.Add($""{index}: {elData.Type} - {controlName}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,204,28,P:System.Windows.Forms.ComboBox.Items,,,,,"comboBox2.Items.Add($""{index}: {elData.Type} - {controlName}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,204,28,M:System.Windows.Forms.ComboBox.ObjectCollection.Add(System.Object),,,,,"comboBox2.Items.Add($""{index}: {elData.Type} - {controlName}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,193,24,T:System.Windows.Forms.ComboBox,,,,,"if (comboBox2 != null)                          {                              // 使用 ValueOrDefault 避免报错，如果不支持则返回 null                              string controlName = elData.Element.Properties.Name.ValueOrDefault;                                // 很多控件没有名字，给个默认提示                              if (string.IsNullOrWhiteSpace(controlName))                              {                                  controlName = ""未命名控件"";                              }                                comboBox2.Items.Add($""{index}: {elData.Type} - {controlName}"");                          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,190,24,"M:System.Drawing.Graphics.DrawString(System.String,System.Drawing.Font,System.Drawing.Brush,System.Single,System.Single)",,,,,"g.DrawString(idText, font, textBrush, relativeX, relativeY - 1);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,189,24,"M:System.Drawing.Graphics.FillRectangle(System.Drawing.Brush,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.FillRectangle(bgBrush, relativeX, relativeY, idText.Length * 10 + 5, 14);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,186,24,P:System.Windows.Rect.Height,,,,,"g.DrawRectangle(redPen, relativeX, relativeY, (int)rect.Width, (int)rect.Height);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,186,24,P:System.Windows.Rect.Width,,,,,"g.DrawRectangle(redPen, relativeX, relativeY, (int)rect.Width, (int)rect.Height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,186,24,"M:System.Drawing.Graphics.DrawRectangle(System.Drawing.Pen,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.DrawRectangle(redPen, relativeX, relativeY, (int)rect.Width, (int)rect.Height);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,179,24,P:System.Windows.Rect.Top,,,,,int relativeY = (int)(rect.Top - winRect.Top);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,178,24,P:System.Windows.Rect.Left,,,,,int relativeX = (int)(rect.Left - winRect.Left);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,175,24,T:System.Windows.Rect,,,,,var rect = elData.Rect;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,168,24,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"toolStripStatusLabel1.Text = ($""原始 {rawElements.Length} -> 优化后 {optimizedElements.Count}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,168,24,P:System.Windows.Forms.ToolStripItem.Text,,,,,"toolStripStatusLabel1.Text = ($""原始 {rawElements.Length} -> 优化后 {optimizedElements.Count}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,167,20,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"if (toolStripStatusLabel1 != null)                          toolStripStatusLabel1.Text = ($""原始 {rawElements.Length} -> 优化后 {optimizedElements.Count}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,131,20,T:System.Drawing.SolidBrush,,,,,SolidBrush bgBrush = new SolidBrush(Color.Blue);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,131,20,M:System.Drawing.SolidBrush.#ctor(System.Drawing.Color),,,,,SolidBrush bgBrush = new SolidBrush(Color.Blue);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,130,20,T:System.Drawing.SolidBrush,,,,,SolidBrush textBrush = new SolidBrush(Color.White);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,130,20,M:System.Drawing.SolidBrush.#ctor(System.Drawing.Color),,,,,SolidBrush textBrush = new SolidBrush(Color.White);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,129,20,T:System.Drawing.FontStyle,,,,,"Font font = new Font(""Arial"", 9, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,129,20,T:System.Drawing.FontStyle,,,,,"Font font = new Font(""Arial"", 9, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,129,20,F:System.Drawing.FontStyle.Bold,,,,,"Font font = new Font(""Arial"", 9, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,129,20,T:System.Drawing.Font,,,,,"Font font = new Font(""Arial"", 9, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,129,20,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"Font font = new Font(""Arial"", 9, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,128,20,T:System.Drawing.Pen,,,,,"Pen redPen = new Pen(Color.Red, 2);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,ToolForm\UserDebug.cs,128,20,"M:System.Drawing.Pen.#ctor(System.Drawing.Color,System.Single)",,,,,"Pen redPen = new Pen(Color.Red, 2);"
